12166
5542
1358845
1013676
618974
74
14997
672535
1536545
1655067
94
1421158
99
1650691
902295
227713
214901
1117240
705892
605082
203594
1370740
1370735
203857
214907
1358725
1921069
301739
614391
83929
81507
352393
1100072
589511
285039
1095369
1427375
1014749
658745
214953
214954
1863550
993827
1361213
1299198
1053648
851732
848929
833083
82819
810005
135092
352394
72210
151293
149
261438
225064
404825
1116529
214969
352396
261439
261440
545084
1303098
214979
214986
1087771
1541250
1541263
997961
1043188
214988
1091597
905070
905088
1600731
214916
214994
895761
1040019
637866
214998
1543946
1251406
700603
215007
258348
215008
204210
1085416
1248586
707399
707406
753143
602411
261442
1439852
858359
605173
605718
215019
151131
327361
60223
1364415
1147324
849863
900431
84815
1666386
1439889
258345
215025
318
1099933
1099937
1085959
332
1803887
1371041
353445
891434
1490053
42512
202632
301543
1098363
1098343
1251583
669348
327008
215041
993800
643061
902630
1722328
1487199
1741392
1739804
1091601
1245271
1430438
542720
845509
1232150
1537481
1661803
1799399
1858959
1442093
1543203
1095365
215051
352400
1796380
1745094
1874004
1598653
338817
226718
1090038
993773
1050948
1812269
215060
1366495
1918195
1241480
204182
91648
115423
1442281
1796726
809470
1876665
215067
1552344
215068
761158
1041509
1041505
215069
884074
880408
540148
215072
141440
352401
608666
707591
1053094
1484869
430
151717
1534763
897080
1117552
828529
151313
404834
151314
435
1000082
203758
108088
581494
1191043
151317
215085
70223
579305
707263
656688
656812
1094004
404838
1727480
1727455
299635
117055
46041
672511
1543309
215101
849730
1550958
1494155
12062
852634
285243
479
480
215103
1112814
966692
46049
629565
827148
323879
352403
1659152
325646
81864
215111
352404
352406
1372645
215109
1492388
352407
353447
1193219
353451
1291872
1926804
701317
852106
151325
215115
470149
508
324026
1420993
215122
215123
215124
1795958
865258
900604
1423324
1369748
1090700
215129
215133
832101
215147
215150
833246
967374
672542
798756
798760
672553
801076
705754
708361
519
897304
895552
215155
892507
279645
1300289
1874169
1487000
1539437
262233
727248
1367099
91263
318340
1486842
1485216
866788
1041513
1435485
1053381
1368001
71901
750168
261446
858367
215168
85248
397406
535
1297827
259351
215169
237099
1038900
215171
215172
596
1536002
598
215176
997021
716664
603899
262418
1088143
215180
603917
8410
215188
901845
541841
1314612
5296
46241
612
615
1921223
1087590
356739
480639
620
623
1039682
131725
798979
605003
798975
798971
151338
358274
625
627
1806646
1098705
258350
91771
215204
995754
891752
905258
852054
1116977
204292
215216
4126
641
644
91778
677
683
689
7833
830652
847782
830658
830674
830635
1189256
830681
1189607
800270
800295
800238
800189
831828
800034
833093
1189265
800119
800102
800107
1189276
830747
800210
800217
1189304
800342
831427
1094084
703
46303
615205
704
215246
352422
46307
1052957
1299884
712
598000
404854
719
722
897049
1358969
723
203169
542922
725
732
236594
733
228656
1432952
1092541
1006654
1429028
1429877
897022
725085
739
1050799
203446
742
151348
1012324
545880
215255
215256
721973
215257
724441
215260
756
596724
72435
998598
215264
283537
202399
1119990
